x,y
4.0314865333306,6.189252782216517
5.797628938868682,4.290658639364753
4.207240210760682,2.560454574137368
-10.59150494911578,-10.197115146553829
1.1770283158393229,2.1821532716818526
11.53129029758711,10.032748992443109
6.615112791803639,11.704459774481604
1.9369759109509816,3.428249163071249
-14.10127860765535,-8.856256562316094
-16.056929345974304,-3.3000139246525944
-5.371385879234689,2.728713660080393
-5.568663891307555,-6.759929000069777
5.76921982204834,8.73439187731704
9.467265156365311,12.135451454385798
-6.265029047960901,-7.738279319030833
-1.0326508338089575,9.510903328658614
1.35341900001756,-5.281880678089359
8.779012348013547,12.344124639960077
-9.901263161613477,-3.8610480014985074
7.274899676177599,10.0457818233619
9.363468272022136,-1.904851101935903
7.309841351951098,6.128329500279996
10.319487522068762,-0.283346280061278
12.277842135449127,13.897632290704085
16.066598299896523,22.06747008701915
8.65768582901664,7.629448133003159
-6.85520507273502,-9.458060342236204
11.290390148733996,6.288261503988432
0.5998261208106199,-6.727196845611096
1.0760599986845567,9.402796989904546
6.205318154131284,4.476106066295089
-16.439809554069804,-21.885317148469746
-2.198925286380671,7.470042926794925
13.880600128208393,4.214551115570062
7.729267422034193,12.354453880750532
3.299319702191464,5.657719320118143
-7.779486265387026,-8.976997306825677
-4.71052059527651,-14.360324668766903
-7.347117472855395,-11.208555319057568
0.7802098545949089,3.873180321517911
-9.210036519966694,-9.689448923906872
-6.444721072616881,-5.044321196964175
4.649006692429005,-0.1980425240405869
-6.384786217850622,-1.836283228822392
-11.801522117757973,-19.77591462927516
8.118929570638654,13.512977281989354
2.7929953726629173,4.385635895281562
7.154803540809736,11.975433689954324
-13.796290403774282,-11.37278900513563
5.315012998281463,7.092602796775374
-7.781960751736076,-1.2877479558694296
-4.651827003828611,-3.583450293734073
4.514195940301381,7.999378196834087
-8.326245146735621,-13.955526361847852
9.215123019390012,8.246435940520987
-12.364708336257197,-21.09338483241715
-7.567444405005652,-10.156601196395112
12.60074395620184,-4.075162703866133
9.646574699931568,8.043030551863087
-7.18140521475041,-5.636076753381035
-8.58852944060406,-7.880981850568188
-9.899094743692508,-9.30792961211997
10.18680995695214,4.387737348994186
-2.636248508907174,0.1154489141389211
-11.780201421383492,7.736532220597335
10.794431250535828,16.30588723652001
-7.426205968060497,-10.084022995743034
11.615383117311,-2.640096420684574
-14.110443635489188,-22.78135652199083
-7.943581838906786,-7.142348503282733
-0.3359734683166606,-1.2907285154356856
2.81055379413164,-1.7274932157148202
3.508232201059549,4.606769838799449
-3.861814777851991,-3.240817472409991
-6.871428044364633,-6.812590987133875
5.956789020658224,3.6785185458101473
-11.994252206249907,-18.638029365359536
8.796183259818012,9.669479225319757
8.38687335235671,4.303454447614525
-1.095530235654857,4.145426592862014
5.773033227078368,7.20926906001821
9.718108114125,7.420854359065946
3.786275033311479,2.4463784484623976
4.574688579339688,4.516552157630186
-0.0473388699514827,4.054362457664007
-11.27164503841133,-14.507823338561693
8.63845430792077,12.637778546225151
-9.251711029568115,-12.350809613212425
-3.734468134599502,1.9948056660894329
-7.781896483056988,-10.957381285480846
-8.519303327380065,-9.794157735094643
7.775501747094085,10.961996298369726
-8.285184926589023,-7.429051758218545
5.557004032257051,6.637150006363636
-11.235990395286407,-15.839335518722208
-8.329724558869747,-9.554763968241897
6.558073720469652,11.214708342892852
9.50289844207125,11.129745463286822
4.733331981518387,5.429844814024798
4.969798630231946,-11.502479317469708
-16.37039723425309,-9.984135218051067
-17.12764714482271,-6.196419277822971
-5.0984991935459005,-1.851784955453149
-3.757034872064805,-2.415061225381396
-3.0875773418588386,-2.6899650512322264
-7.274900581564649,-7.369560260670918
3.553868899705435,5.60264060940032
-7.25423017248367,-7.145790257345845
-6.7175037064781655,-10.7672449427082
-7.0653981986137016,-4.939304695293411
8.776815066859928,10.94214373150316
-1.777819183920928,9.06921706787464
3.536922201510952,-1.750011738564432
1.4274066998224404,0.5142370191960793
10.534182872702814,14.798197564111756
6.597159122991554,11.578822492372849
5.138726092993368,0.0689440823353641
-6.091931812954742,-6.734192674240287
12.061879214294596,8.79583489832594
-7.740189533111586,-6.961313338658668
-9.224191214585955,-8.628785963376462
-10.389862123958864,-10.492910321373712
14.758842620283287,21.936351517273287
-9.991497873566905,-8.988428071494095
-5.364464352348775,-4.8051534803900005
-8.793053736904227,-11.60137212855559
1.7583348192507404,1.8653212249696107
-2.711044268758593,-4.824619509394676
10.521541757780277,6.72854807901096
11.386985810984603,15.407176747025526
4.195202567808581,7.678690273243422
8.24842560471505,9.850485764905594
-9.304457389215631,-8.903126516067262
6.691039065291082,9.459442020658871
5.946510021025299,0.89686793245386
-8.327410953793603,-7.739192950535937
-0.1752107881199667,6.240723624697937
-2.350298030240584,-5.118467255260165
-11.343710926033166,-7.248292763623628
4.469545028883845,6.547693550802451
1.8003812113220885,1.867212111298891
-2.292367857288601,-1.794843000904818
13.62780906992395,13.10599567503833
-7.722377820333987,-10.48002412149818
-6.182480371664355,-4.428746941940664
6.591480669431964,11.787900102586644
-11.633084732612913,-14.409896268706072
-6.429573528436629,-10.55605700358121
-9.562053663460537,-13.130244200592283
-11.321576560825942,-12.819396654796796
-3.86701299026017,-6.361368198548851
5.246340834366219,2.122557380591758
8.574601585561288,10.029058543427665
-4.594079962925973,-7.777423929295439
10.710667186964136,12.534894327993916
-6.179907830486726,-9.0752557010083
8.298481596977958,9.01458767055413
-0.4028609998150494,5.862153514202234
13.86444181657084,18.08316140529161
-9.668412336803623,-5.379888624324895
14.07741773155307,11.206841188715355
0.4768008421326406,8.363616381543194
-2.050579264626361,-4.237028776747293
-17.450081763372353,-12.900014046082314
19.41053685998868,12.962145630312532
-14.614689829610125,-10.570968036354332
9.38596012450939,2.1816168053190514
8.801913414350178,11.267750373019178
-11.503899694404112,-18.505705868347405
7.501930110605445,10.877955485168862
-2.3276336523854733,-0.8297890194207065
-15.851694943573982,-8.587282239984418
11.41844166706973,10.321092856408656
8.104482100682155,6.992526288350167
10.744734251864006,10.38135613079864
1.778024763581445,-4.190707573988711
-10.40387446968297,-12.09271443267205
5.773020198883115,5.740449379668253
12.357044991303942,16.93956328766926
-8.012303727484268,-12.935996548011197
-1.353740261706356,4.492786862365172
-0.0692079824519099,-0.1300778032186587
11.448002621776698,5.854699324607447
-6.83019541606087,-11.745402030125208
11.335258563003691,11.950906927114383
1.2406192414772264,4.773437147614779
11.065696440149392,13.459495445575904
5.414257631925079,-6.783785928807204
10.798065196880948,7.962693022289221
9.139383348182422,8.318110764801306
-0.7916045136298266,-1.6101135690649508
2.2115897385682928,4.100650018881995
-1.9756065254714377,5.888121102810503
-4.409174108826161,-2.6038805030024816
-0.9476716926441568,1.5640222396583503
-1.19876380831271,-16.670349377849544
9.635554199512416,17.79045084276393
-0.0120795691502616,-0.0669113727761311
8.83151702518383,10.845148258790177
7.797023607708246,5.495631589628927
7.460897483503454,8.320813647822222
11.90226859365602,15.221992010634551
4.757013222088523,1.5117080986397076
-11.410236419246552,-2.180108665451692
2.3858398939268106,4.471146758435911
-9.393244252387364,-4.686749026450147
6.931350144838256,6.282394895901138
0.678663802408687,-0.7191599765780172
7.260091280646607,7.431033444772371
3.962703617888465,12.438088135521271
-8.45194520719992,-3.630968093670286
5.540508303991664,1.6230328944759624
9.369728143246196,10.116307433087794
0.6790122738456473,1.0621093274894473
-6.328405855048826,-9.80924847312714
11.087534931202294,8.39004209796324
1.4860911628072953,2.705892929708093
-3.973284417985724,-6.875511426086495
7.406581247949038,2.8425804116504096
10.159729092198123,12.56973053970918
0.2874361147020365,0.5440647346834203
3.4521763618736427,4.686034434628785
7.907134489435906,8.15328618281096
-6.912861425685338,-1.4787595963721951
-2.488639523439626,-4.810550141986228
-3.2692139937494065,-2.539090423460208
0.0460196077913405,-0.5061779703012558
-10.603922341565983,-15.700553189483228
3.141600509512554,4.826981451451886
-7.576511825861087,2.168647461070038
8.253213458193967,7.773699863144559
4.481243168091418,6.516890883814272
-3.516641915071925,-2.279502308459332
-4.972687561123872,-1.912568254465293
13.235960665738386,19.0979999501427
-1.9014856651966576,-0.794077789641509
11.382879824589438,12.334811754961928
6.747441668472167,8.474962707256442
11.405345474545342,8.72932936400822
14.86897774143562,14.75116544979342
11.730731157346826,10.103802743339408
8.695243705867572,8.359409856665735
14.84541528310718,12.043182912334064
2.05263936171712,-7.240939111083451
-14.343711035871207,-22.31334394366674
4.8482542906904165,6.9098177787994
0.1905641287765938,5.999187206399535
11.170576810737488,5.233713881963926
4.014192158947126,6.148268681753404
6.085145977504492,6.864980955175305
-17.762059654571033,-11.457043443057591
-10.537268100286893,-9.664248244349135
-3.818158956802306,11.909695703908133
12.11637587774122,5.49168321319549
-7.308763998563743,-13.86319244513928
-5.216861405510942,-6.264236574255117
-9.74133921884533,-13.57368265866027
-8.451779571039152,-11.127740828889246
16.753784473788148,24.858709545190703
-5.54933287243968,-4.722935210897557
9.045871100538102,-0.7403527967464139
-8.671070305746873,-5.8635389482237885
8.999331545651831,9.331069941358956
-0.6858730610418854,-1.038681530715126
-13.748424478929731,-9.31161093914026
-3.612493154986072,-5.300988058234077
-6.327823059330127,-8.355601440324717
7.983186672495068,9.244482253770862
-4.225937385773161,-5.094512190934875
-11.496828897959142,-12.770767698070358
6.835277487949523,9.187157560963524
5.1524904331138766,6.042394624069408
-5.980915658155432,-6.075091782575515
-20.294050916733664,-23.968607916324984
0.1310990970713792,-8.399538240457366
5.282084096944171,16.182942089263424
10.791437344832074,2.063606123362211
-2.93154646098589,-5.862130218534742
8.295232855294465,6.627820629509516
-1.0473896000309952,5.856168441778997
2.822117838097072,4.599209828488969
-0.3829736817159429,-0.7039366811675325
-9.506228752459537,-9.695889858146057
-11.657605588359312,-0.5539224271866523
12.954243495664429,9.635164522055293
0.3238095828776646,-10.423649999946884
1.2799856591896663,-0.7416570474924626
8.809839497010186,8.12563909429582
-0.6725880246602185,12.297657581273649
-6.991439489865741,-9.832281279903064
-9.20488980282072,-6.535792317451491
-3.7263811292328346,-7.420980038864267
4.747295414811465,7.955480121934064
18.2837340593142,4.903542935230611
7.716015412791822,8.32529650497002
-2.0910283009069888,-2.9891896032711305
-2.7801268377721584,-7.511398295075539
-12.355617905476931,-13.813160838074268
-3.380714204902296,0.524271952679564
-7.087064883385034,-9.28036525493435
-6.735071163977667,-10.506373380367688
-4.569943327927313,-6.377184213291365
0.7925713187882613,2.9506698366184843
-6.861322054061912,-3.198543364339616
-4.197968079362424,-7.2954651955059715
-10.293345321095408,-8.107103060812875
2.898041827042127,1.9601682078197755
1.959247783206816,3.27793494578886
6.479489462126105,8.212644177417234
-8.752689727908578,-1.4334513814600889
2.77767794047897,3.695508586281651
-6.873808728731831,-7.611645122027689
-11.102967906031315,-5.942265383702415
0.2315845901198814,0.5041377261862071
-11.255317249292482,-9.992083021448018
7.124425530356493,-4.219312975257914
-4.804700231563018,-7.446914637684143
-9.063000648305929,-9.122576813596252
-7.348205239142082,2.127292861307225
-4.044031797766252,-4.306279660052942
6.788886727772014,10.978563441454956
-11.459703381862749,-13.482637563593537
-5.505729415095956,-10.069323853559307
-13.674292688298088,-16.80805950427417
8.824524447977796,13.77857390749529
-10.804665576229336,-12.472491995393533
1.713109375302012,2.711022530044794
0.385754626697441,0.7125829269543339
0.5114791538421923,-7.709554006897915
11.860384816465388,17.567929230779185
-13.787370536326677,-8.25048045923932
2.6458654432263904,4.173754073524368
18.574809666949804,24.651125053697186
-7.180001849690263,-11.062946178874096
-6.48471048618412,-8.592475180537972
-17.7592637223385,-20.842668182225047
-8.522142785904158,-7.002852360658098
-8.089620325285095,-10.643471791713996
5.344980103746488,-7.058044847937572
-12.71713961498686,-16.636621139433252
-0.2588182479444634,-5.6894006581808885
8.704834494221618,10.62408825977813
-3.994556166035804,-5.310766444534867
-7.892260877520981,-6.254957335383788
6.31432222005809,8.437334118167305
-10.828890912045717,-1.9403194779931725
-6.557314612474507,-5.93033054394795
2.2229852157232246,3.769570203622658
-1.5930258248646691,-2.5545025085463817
15.362605827164325,15.31655345153407
-7.318168185995081,-10.583010239040537
3.734959743254751,5.852778674450246
8.213900905653386,15.590548090268996
-7.70382716627487,-5.508859092267237
8.602050353649151,-19.633828649404844
5.139281187041642,4.570337700203424
10.408575330038074,13.951442618727596
14.18893537785566,17.300265861711573
-13.478245093865624,-12.418809266126118
-5.692373761257438,-2.7686302759566668
-4.208934052382678,-6.91181523468979
-10.269134992835198,-14.33291853336441
-10.667695907990788,-12.544954445662686
-5.932030526019977,-5.085625714710361
-6.418401290329164,-12.046645263719874
10.124850806515983,11.450256746632302
10.646079570283982,9.931500510888696
-7.0380957357990725,-10.78426872406842
9.10139694322294,12.89186178089776
-0.8581536095683905,-0.4978539398133504
-3.791037547781104,0.251342198200006
13.590506700707923,5.032353054437715
0.5647114806577417,0.9898714876239776
7.482601937442128,9.435146003587212
1.5726045878017751,3.650840284548551
15.17612871758423,24.76042077070278
-12.282481835258762,-16.91471024475474
-4.772304144311361,1.58374902182894
-0.3896849565223643,8.493041310797155
-5.772841465988424,-8.747441705388995
6.029427254047606,9.599683619276387
-7.559109430113858,-11.699406796454973
3.3502074402874684,4.178986466050777
7.954201518154523,12.84289898910599
-2.1300154420706776,-3.8507462320187447
-4.935489439842214,-5.999021705476074
-11.466146785553,-2.9762653659394824
3.1467575865127744,5.636382100049298
-3.9083761688135534,-7.259792122463271
-11.064415897057176,-12.014576659913317
-2.884105154071433,-5.324056732725016
-6.154634503093623,-9.045815772139814
-9.744714844512488,-12.861639898862853
6.743478527093362,10.806972404185908
8.468470116602388,13.500269265437693
9.932532191526269,7.470706173221097
-5.667951198006581,-5.565907092499945
14.049006136873937,-13.185772779249978
0.7974095728705324,1.560996613750806
-8.86259971981993,-12.993674708139151
6.265174697826086,8.17209565772275
-9.636427863804226,-5.128385990417566
-18.432229144950256,-23.19153767205756
3.258478815748597,4.621640321699126
8.848134340453994,11.73818319040892
6.984213169927606,10.101199494503458
10.566570882408518,14.653116317147951
-17.135912046101378,-19.92365530967711
4.009372157803587,6.06461353524088
-7.074797158220811,-1.9220807319889603
1.8018850740632213,2.3541477306092093
8.794856522742027,3.994345190286999
10.013050367237518,12.867935416834635
-13.886929656316294,-5.601799952651755
-5.6442868699100055,-5.835105450160969
-6.821171625890562,10.296465152624677
-11.644903935465829,-12.416962904992344
-8.725802923356095,-13.983269327250298
6.511794074632169,4.623516533831842
12.084130728252074,16.82426824099699
-5.660479290438865,-10.078491649871784
-8.77568567977729,-6.631758325843552
-10.826211183394149,-5.50515951267506
8.796708720997023,12.087234199277514
12.541538977089887,12.308283678906088
9.106988887319222,13.919898906464864
-6.965800446383017,-8.855597222840924
-0.1203266900556539,-0.229395729057939
6.062151733625874,5.356965281834662
-8.954415608867654,-8.082273019669103
-19.347366789652217,-12.569385943633067
2.2249191135470947,2.4940551688735217
-2.8312285188628104,-4.87200471047833
4.29446192653264,7.149391083017233
-2.617944452214848,-4.894565243921729
7.597391416420128,8.031863954048706
-16.040356167529335,-3.766295785413898
8.17612019640565,11.279062819362515
9.43146775033539,11.594815253299783
-4.099005238586492,-6.093825547333044
-10.029439571510016,-13.16147866734521
0.4067530078482175,-0.928989471705314
-10.41695064439496,-12.910855081810258
0.5724045555428738,-0.4308205346185742
-8.77825635983629,-8.82596329300171
-8.584522450871376,-7.545172417565045
-4.483032804656563,-8.240182464488203
9.575343411671671,11.155306862520208
